idProposicao,siglaTipo,nomeProposicao,ementa,dataApresentacao,casaOrigem,nomeAutor,regimeTramitacao,descricaoSituacao,urlInteiroTeor
2236315,RIC,RIC 17/2020,"Solicita informações ao Ministro da Infraestrutura, âmbito da INFRAERO informações sobre as empresas aéreas no Estado do Amapá. ",2020-02-03T17:29:00Z,CD,Patricia Ferraz,,Aguardando Remessa ao Arquivo,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853784
2236316,RIC,RIC 18/2020,Requer informações ao Ministério da Saúde. ,2020-02-03T17:30:00Z,CD,Patricia Ferraz,,Aguardando Remessa ao Arquivo,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853786
2236317,REQ,REQ 21/2020,"Requer a inclusão na Ordem do Dia do Plenário da Pec nº 333/2017 que ""Altera os arts. 5º, 37, 96, 102, 105, 108 e 125 da Constituição Federal para extinguir o foro especial por prerrogativa de função no caso dos crimes comuns, e revoga o inciso X do art. 29 e o § 1º do art. 53 da Constituição Federal"". NA",2020-02-03T17:30:00Z,CD,Patricia Ferraz,,Tramitação do Requerimento Finalizada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853788
2236318,REQ,REQ 22/2020,"Requer, nos termos do art. 91, I, do Regimento Interno da Câmara dos Deputados, que a sessão plenária da Câmara dos Deputados seja transformada em Comissão Geral para debater sobre as ações preventivas da vigilância sanitária e possíveis consequências para o Brasil quanto ao enfrentamento da pandemia causada pelo coronavírus. NA",2020-02-03T17:38:00Z,CD,Carmen Zanotto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853792
2236319,REQ,REQ 23/2020,Requer realização de Sessão Solene em homenagem ao Centenário da ACIC - Associação Comercial e Empresarial de Caruaru/PE. NA,2020-02-03T17:39:00Z,CD,Fernando Rodolfo,,Aguardando Despacho do Presidente da Câmara dos Deputados,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853795
2236320,PDL,PDL 7/2020,"Susta os efeitos do Decreto 10.206, de 22 de janeiro de 2020, que dispõe sobre a qualificação do Serviço Federal de Processamento de Dados no âmbito do Programa de Parcerias de Investimentos da Presidência da República e sobre a sua inclusão no Programa Nacional de Desestatização. ",2020-02-03T17:45:00Z,CD,Ivan Valente,,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853797
2236321,PDL,PDL 8/2020,"Susta os efeitos do Decreto 10.199, de 15 de janeiro de 2020, que dispõe sobre a qualificação da Empresa de Tecnologia e Informações da Previdência no âmbito do Programa de Parcerias de Investimentos da Presidência da República e sobre a sua inclusão no Programa Nacional de Desestatização. ",2020-02-03T17:46:00Z,CD,Ivan Valente,,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853799
2236322,PDL,PDL 9/2020,"Susta os efeitos do Decreto nº 10.210, de 23 de janeiro de 2020, que regulamenta o art. 18 da Lei nº 13.954, de 16 de dezembro de 2019, que dispõe sobre a contratação de militar inativo para o desempenho de atividades de natureza civil na administração pública. ",2020-02-03T17:47:00Z,CD,Ivan Valente,,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853801
2236323,PDL,PDL 10/2020,"Susta os efeitos da Portaria nº 1.469, de 22 de agosto de 2019, do Ministério da Educação / Gabinete do Ministro ",2020-02-03T17:48:00Z,CD,Ivan Valente,,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853803
2236324,PDL,PDL 11/2020,"Susta os efeitos da Portaria nº 2.227, de 31 de dezembro de 2019, que ""Dispõe sobre os procedimentos para afastamento da sede e do país e concessão de diárias e passagens em viagens nacionais e internacionais, a serviço, no âmbito do Ministério da Educação"". ",2020-02-03T17:48:00Z,CD,Ivan Valente,,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853805
2236326,CMC,CMC 1/2020,Comunica os termos da decisão proferida pelo Ministro Celso de Mello nos autos da Petição n. 8.637. Suspensão cautelar do exercício do mandato do Senhor Deputado Wilson Santiago. NA,2020-02-03T17:49:00Z,,Supremo Tribunal Federal,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853845
2236327,REQ,REQ 24/2020,"Requer a criação de Comissão Externa, sem ônus, destinada a acompanhar a qualidade dos serviços prestados à população nas unidades públicas de saúde e de ensino no estado de Pernambuco. NA",2020-02-03T18:24:00Z,CD,Fernando Rodolfo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853846
2236328,PL,PL 18/2020,"Institui o mês de Maio como ""Mês Ouro"", mês de conscientização sobre a família como o berço da saúde, do fortalecimento dos vínculos familiares e da promoção da convivência familiar. ",2020-02-03T18:29:00Z,CD,Diego Garcia,,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853849
2236329,REQ,REQ 1/2020,Requer a realização de Audiência Pública para debater sobre a adoção de competência legal de investigação para todas as Polícias. Com a presença do convidado: Ricardo Brisolla Balestreri NA,2020-02-03T18:00:00Z,CD,Hugo Leal,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853854
2236330,INC,INC 4/2020,Sugere a utilização do trecho ferroviário entre São Luís (MA) e Teresina (PI) para transporte de passageiros. ,2020-02-04T10:05:00Z,CD,Dr. Gonçalo,,Aguardando Resposta ,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853895
2236331,INC,INC 5/2020,Sugere a conclusão das obras necessárias para ativação das Eclusas de Boa Esperança (PI). ,2020-02-04T10:06:00Z,CD,Dr. Gonçalo,,Aguardando Resposta ,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853898
2236332,REQ,REQ 25/2020,"Requer a constituição de Comissão Externa para acompanhar os graves desdobramentos decorrentes das chuvas e alagamentos na região sul do estado do Espírito Santo e Minas Gerais, sem ônus para a Câmara dos Deputados. NA",2020-02-04T10:10:00Z,CD,Evair Vieira de Melo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853901
2236333,REQ,REQ 26/2020,"Requer a instalação de Comissão Temporária Externa destinada a acompanhar as ações tomadas visando o combate ao Corona vírus, bem como o translado dos brasileiros que estão na região Wuhan na China NA",2020-02-04T10:21:00Z,CD,Dr. Luiz Antonio Teixeira Jr.,,Tramitação do Requerimento Finalizada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853904
2236334,INC,INC 6/2020,"Sugere o envio de expediente ao Ministro de Minas e Energia, Ministro do Meio Ambiente e a Ministra da Agricultura, Pecuária e Abastecimento sugerindo que estudem medidas de incentivo ao aproveitamento e comercialização da energia produzida por biomassa. ",2020-02-04T10:42:00Z,CD,Schiavinato,,Aguardando Resposta ,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853908
2236335,PLN,PLN 1/2020,"Altera a Lei nº 13.898, de 11 de novembro de 2019, que dispõe sobre as diretrizes para a elaboração e a execução da Lei Orçamentária de 2020. NA",2020-02-03T11:01:00Z,,Presidente da República,,Enviada ao Congresso Nacional,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853917
2236336,PL,PL 19/2020,"Reconhece a Folia de Reis, como manifestação cultural nacional, e eleva essa atividade à condição de bem de natureza imaterial integrante do patrimônio cultural brasileiro. ",2020-02-04T11:04:00Z,CD,Coronel Tadeu,,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853918
2236337,PL,PL 20/2020,Dispõe sobre organização e funcionamento das cooperativas habitacionais e institui dever de criação de programa de apoio e fomento às cooperativas habitacionais nos projetos de lei de Plano Plurianual. ,2020-02-04T11:20:00Z,CD,Giovani Cherini,,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853924
2236340,PL,PL 21/2020,"Estabelece princípios, direitos e deveres para o uso de inteligência artificial no Brasil, e dá outras providências. ",2020-02-04T11:57:00Z,CD,Eduardo Bismarck,,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853928
2236341,REQ,REQ 27/2020,Requer a realização de Sessão Solene em homenagem à Nossa Senhora de Nazaré. NA,2020-02-04T11:58:00Z,CD,Joaquim Passarinho,,Aguardando Despacho do Presidente da Câmara dos Deputados,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853930
2236342,PL,PL 22/2020,"Revoga os artigos 3º-A, 3º-B, 3º-C, 3º-D, 3º-E, 3º-F e o § 5º do art. 157, do Decreto-Lei nº 3.689, de 3 de outubro de 1941 - Código de Processo Penal. ",2020-02-04T11:58:00Z,CD,Adriana Ventura,,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853933
2236343,PL,PL 23/2020,"Dispõe sobre as medidas sanitárias para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus.

NOVA EMENTA: Dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019. ",2020-02-04T12:09:00Z,,Poder Executivo,,Transformado em Norma Jurídica,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853941
2236344,PDL,PDL 12/2020,"Susta os efeitos do Decreto nº 10.194, de 30 de dezembro de 2019, que interfere ilegalmente no Conselho do Programa Nacional de Incentivo ao Voluntariado; retirando a participação da sociedade civil. ",2020-02-04T12:10:00Z,CD,José Guimarães,,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853942
2236345,MSC,MSC 28/2020,"Submete à elevada deliberação do Congresso Nacional o texto do projeto de lei que ""Dispõe sobre as medidas sanitárias para enfrentamento da emergência de saúde pública de importância internacional decorrente do coro n avírus"". ",2020-02-04T12:13:00Z,,Poder Executivo,,Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853948
2236346,REQ,REQ 28/2020,"Requer a realização de Sessão Solene para abertura dos trabalhos do Plenário da Câmara dos Deputados, com uma homenagem a cultura brasileira com   apresentação musical; NA",2020-02-04T12:34:00Z,CD,Benedita da Silva,,Tramitação do Requerimento Finalizada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1853954
2236347,REQ,REQ 29/2020,"Requer a convocação do Ministro de Estado da Educação, Sr. Abraham Weintraub, para comparecer ao Plenário da Câmara dos Deputados a fim de prestar esclarecimentos acerca dos erros, imperícias e possíveis ilegalidades cometidas pelo MEC na realização do Exame Nacional do Ensino Médio - Enem 2019, que prejudicaram milhares de candidatas e candidatos, bem como outros temas afeitos à Pasta que comanda. NA",2020-02-04T13:15:00Z,CD,Ivan Valente,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854030
2236348,RIC,RIC 19/2020,"Requer ao Ministro de Estado da Justiça e da Segurança Pública, Sr. Sérgio Moro, informações relativas à Lista de Procurados Nacional. ",2020-02-04T13:16:00Z,CD,Ivan Valente+Luiza Erundina+Marcelo Freixo+Edmilson Rodrigues+Glauber Braga+Fernanda Melchionna+Talíria Petrone+Sâmia Bomfim+David Miranda,,Aguardando Remessa ao Arquivo,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854034
2236349,REQ,REQ 30/2020,"Requer a convocação do Ministro de Estado da Justiça e da Segurança Pública, Senhor Sérgio Moro, para comparecer ao Plenário da Câmara dos Deputados a fim de prestar esclarecimentos acerca da Lista de Procurados Nacional. NA",2020-02-04T13:18:00Z,CD,Marcelo Freixo,,Aguardando Despacho do Presidente da Câmara dos Deputados,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854036
2236353,MCN,MCN 1/2020,"Encaminha, em cumprimento ao art. 59 da Lei nº 13.707 de 14 de agosto de 2018 (LDO 2019), o Relatório de Avaliação de Receitas e Despesas Primárias, extemporâneo de dezembro de 2019. NA",2020-02-04T13:26:00Z,,Presidência da República,,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854049
2236354,PL,PL 24/2020,"Reconhece as expressões artísticas charge, caricatura, cartum e grafite manifestações da cultura brasileira. ",2020-02-04T13:31:00Z,CD,Benedita da Silva,,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854051
2236355,PL,PL 25/2020,Inscreve o nome de Dulcina de Moraes no Livro dos Heróis e Heroínas da Pátria. ,2020-02-04T13:32:00Z,CD,Benedita da Silva,,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854053
2236357,REQ,REQ 1/2020,Requer realização de audiência pública para discussão sobre a propostas de criação do benefício infantil focalizado para crianças em primeira infância e das novas regras de saída no âmbito do Bolsa Família. NA,2020-02-04T14:12:00Z,CD,Felipe Rigoni,,Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854096
2236358,REQ,REQ 31/2020,"Requer a convocação do senhor Abraham Bragança de Vasconcellos Weintraub, Ministro de Estado da Educação, para prestar esclarecimentos sobre a gravidade dos fatos no ENEM e no SISU. NA",2020-02-04T14:17:00Z,CD,Márcio Jerry,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854098
2236359,REQ,REQ 2/2020,Requer realização de audiência pública para discussão sobre o histórico do Programa Bolsa Família no Brasil. NA,2020-02-04T14:16:00Z,CD,Tabata Amaral,,Aguardando Deliberação,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854100
2236361,RIC,RIC 20/2020,Solicita ao Ministério da Economia informações sobre a distribuição de cargos e funções das Administrações Direta e Indireta do Governo Federal. ,2020-02-04T14:22:00Z,CD,Felipe Rigoni,,Aguardando Remessa ao Arquivo,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854107
2236363,INC,INC 7/2020,"Sugere a Agência Nacional de Águas (ANA), ao Instituto Mineiro de Gestão das Águas (IGAM), ao Comitê da Bacia Hidrográfica do Rio São Francisco e ao Comitê da Bacia Hidrográfica do Rio Paraopeba as informações referentes a análise das águas dos rios realizadas de janeiro de 2019 a fevereiro de 2020 e que mantenham estas análises por todo pelo período que for necessário. ",2020-02-04T14:31:00Z,CD,Rogério Correia,,Aguardando Despacho do Presidente da Câmara dos Deputados,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854114
2236364,REQ,REQ 1/2020,"Requer que seja realizada audiência pública para debater a PEC 199/2019 com a presença de convidados Fábio George Cruz da Nóbrega, Presidente da Associação Nacional dos Procuradores da República - ANPR; Telmo Lemos Filho, Presidente da Associação Nacional dos Procuradores dos Estados e do DF - ANAP; Victor Hugo Palmeiro de Azevedo Neto, Presidente da Associação Nacional dos Membros do Ministério Público - CONAMP; e Luciana Grando Bregolin Dytz, Presidente da Associação Nacional dos Defensores Públicos Federais - ANADEF. NA",2020-02-04T14:34:00Z,CD,Marcelo Ramos,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854119
2236365,PL,PL 28/2020,"Altera a Lei nº 7.565, de 1986, para determinar que o transportador preste ao passageiro comunicação sobre atraso de voo. ",2020-02-04T14:36:00Z,CD,Denis Bezerra,,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854122
2236366,PL,PL 29/2020,"Altera o § 2º do caput do art. 1.584 da Lei nº 10.406, de 10 de janeiro de 2002, que ""Institui o Código Civil"", e acrescenta o art. 699-A à Lei nº 13.105, de 16 de março de 2015 - Código de Processo Civil, para estabelecer causa impeditiva da concessão da guarda compartilhada, bem como para impor ao juiz o dever de indagar previamente o Ministério Público e as partes sobre situações de violência doméstica ou familiar envolvendo os pais ou o filho. ",2020-02-04T14:37:00Z,CD,Denis Bezerra,,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854124
2236367,INC,INC 8/2020,Sugere a incorporação ao Sistema Único de Saúde do medicamento empagliflozina para o tratamento de pacientes idosos com diabetes mellitus. ,2020-02-04T14:38:00Z,CD,Denis Bezerra,,Aguardando Resposta ,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854127
2236368,PL,PL 36/2020,Dispõe sobre a implantação do Sistema Nacional de Controle e Rastreamento de produtos médico-hospitalares nos serviços de saúde pública e privada e dá outras providências. ,2020-02-04T14:46:00Z,CD,Alexandre Frota,,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854137
2236369,PL,PL 37/2020,"Altera o patagrafo único do artigo 1º da Lei nº 10.735, de 11 de setembro de 2003, para aumentar de 10 (dez) para 20 (vinte) salários mínimos a renda máxima para que a pessoa física possa obter crédito com juros subsidiados, para adquirir bens e serviços de tecnologia assistiva destinados a pessoas com deficiência ",2020-02-04T14:47:00Z,CD,Alexandre Frota,,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854139
2236370,PL,PL 38/2020,Dispõe sobre a proporcionalidade entre banheiros femininos e masculinos  portáteis em eventos públicos e privados em todo território nacional. ,2020-02-04T14:47:00Z,CD,Alexandre Frota,,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854141
2236371,PL,PL 39/2020,"Acrescenta o art. 81-A, à Lei 8.069, de 13 de julho de 1990, para regular o comércio de bebidas alccolicas, para a proteção da criança e do adolescente nestes em estabelecimentos comerciais. ",2020-02-04T14:48:00Z,CD,Alexandre Frota,,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854144
